Resolution,0,1,2,3,4,5,6,7,8,9,10,11,12,13
A/RES/40/67,0.008790944,9.806504e-05,0.042552892,0.0055703185,0.018191423,6.293243e-05,0.16413191,0.0011183126,0.051887896,9.504335e-05,0.009071117,0.56476027,0.00017042701,0.13349852
A/RES/75/310,0.015907224,0.332218,8.6028536e-05,9.3169896e-05,0.000115766,5.668847e-05,0.00027063247,0.00010358518,0.00011785839,0.030838925,9.2158254e-05,0.0003722689,0.6196354,9.234452e-05
A/RES/1854(XVII)[A],0.00020967552,0.0001314547,0.006901796,0.19809888,0.27614313,8.435994e-05,0.2935545,0.03580513,0.12137867,0.00012740404,0.00013714354,0.06706174,0.00022862332,0.00013742049
A/RES/34/177,0.19164194,0.026822196,9.888405e-05,0.0076860106,0.025093077,6.515955e-05,0.09762305,0.00011906196,0.00013545655,0.32614768,0.00010593003,0.26399714,0.017144267,0.043320186
A/RES/67/98,0.2074129,0.00044451773,0.00043291057,0.03334918,0.00058245444,0.00028526617,0.30367517,0.00052122766,0.07632237,0.00043082194,0.0004637606,0.020571243,0.0007729303,0.35473523
A/RES/60/248,0.00015262846,9.565749e-05,0.011142809,0.5346515,0.10788416,6.138753e-05,0.020468831,0.00011216665,0.070574924,9.2710165e-05,9.9797355e-05,0.24351257,0.011050827,9.999932e-05
A/RES/59(I),0.26997873,0.0005541451,0.048918042,0.0005844692,0.00072605844,0.00035561682,0.41437438,0.00064977194,0.19891098,0.03071693,0.0005781222,0.032109726,0.00096376124,0.00057929434
A/RES/57/293A-C,0.018860655,0.00018920162,0.00018426114,0.81516135,0.00024791606,0.00012141912,0.0005603431,0.00022186953,0.029378247,0.026895383,0.00019738967,0.10745519,0.00032893932,0.00019778908
A/RES/1020(XI),0.00033687992,0.00021124721,0.00020573105,0.21497312,0.10267872,0.00013556678,0.25692746,0.05780653,0.00028182464,0.00020473801,0.00022039055,0.3654299,0.00036708312,0.00022083537
A/RES/56/167,0.33587694,0.2916469,5.735287e-05,6.211373e-05,7.716116e-05,3.7792674e-05,0.00017647757,0.00561294,0.18070094,0.005560657,6.144036e-05,0.101087555,0.07898019,6.156375e-05
A/RES/76/150,0.4290403,0.0003658544,0.0003563018,0.0003858789,0.017026735,0.0630791,0.0011056268,0.4542562,0.00048805223,0.0003545809,0.030902848,0.0016197443,0.000636262,0.00038245774
A/RES/55/144[B-V],4.2842057e-05,2.6848933e-05,2.6147798e-05,0.0077020796,3.518018e-05,0.9403037,7.981826e-05,3.148279e-05,3.5819037e-05,2.6021693e-05,2.8010823e-05,0.00011286464,0.04914613,0.002403097
A/RES/427(V),0.15327367,0.0002127167,0.00020716166,0.00022435891,0.00027871804,0.00013650888,0.52905583,0.16411753,0.051736794,0.011423275,0.00022192262,0.025466636,0.00036983594,0.06327505
A/RES/2957(XXVII),0.00042359895,0.00026547373,0.00025854085,0.013464839,0.023019765,0.00017036569,0.13965991,0.53757906,0.00035418483,0.0002572941,0.0002769643,0.23147504,0.05251746,0.00027752214
A/RES/46/80,0.029130714,0.06194373,9.413428e-05,0.00010194907,0.00012665572,6.202973e-05,0.00029010518,0.0791618,0.005202083,0.08678765,0.40443364,0.2431926,0.0324659,0.05700698
A/RES/59/5,0.13614848,0.00066772336,0.00065029203,0.0007042683,0.00087489386,0.0004285082,0.032972276,0.00078297214,0.0008907894,0.43711808,0.0006966274,0.38620612,0.0011608929,0.00069803
A/RES/62/256,0.00015794563,9.898337e-05,9.6397634e-05,0.894842,0.0053350544,6.352117e-05,0.00909469,0.01440469,0.03165925,0.014204556,0.00010326599,0.016956419,0.012879741,0.00010347459
A/RES/64/104[B-V],0.0052750926,2.58956e-05,2.5219411e-05,2.731355e-05,3.3934375e-05,0.94605064,0.006606,3.0365356e-05,0.011829914,2.5097701e-05,2.701649e-05,0.007774179,4.5035675e-05,0.022224251
A/RES/34/30,0.06097021,0.00021933303,0.2622794,0.00023133862,0.06284953,0.00014075532,0.15277983,0.19914216,0.00029261477,0.00021257448,0.2593456,0.0009262161,0.00038120852,0.0002292874
A/RES/43/79,0.00016665715,0.000104423205,0.692526,0.00011013809,0.0016809595,6.701274e-05,0.044086453,0.09528245,0.007763683,0.000101205354,0.069753826,0.059272055,0.0001815149,0.028903648
A/RES/64/144,0.3720989,0.00093688583,0.0009124198,0.08496129,0.07091185,0.00060123886,0.20900965,0.0010985832,0.0012499981,0.10692919,0.0009774289,0.14770311,0.001630055,0.0009794028
A/RES/257(III)[B],0.012338029,0.0002806406,0.00027331544,0.065418154,0.00036771313,0.00018009898,0.7948717,0.040617697,0.0003743902,0.00027199235,0.00029278823,0.0011570412,0.00048797237,0.08306849
A/RES/74/273,0.20153089,0.15758766,0.00015669233,0.14524259,0.00021085159,0.00010325248,0.02505327,0.04085459,0.00021466528,0.2309861,0.035865672,0.00068481703,0.052370336,0.10913865
A/RES/52/73,0.00019204945,0.000120406774,0.000117262636,0.00012699654,0.00015779128,0.375684,0.00036236996,0.00014118898,0.00016063712,0.00011669719,0.14230828,0.43275782,0.04762864,0.00012587526
A/RES/57/134,0.0010370103,0.00065012753,0.0006331501,0.0006857095,0.00085181213,0.15857527,0.0019518648,0.00076233706,0.00086737564,0.00063009444,0.82878405,0.0027620615,0.0011295162,0.0006796362
A/RES/56/240[E],0.027997494,0.00020538227,0.00020001961,0.73166895,0.00026913444,0.00013180292,0.00061089103,0.0002408488,0.048616033,0.037448782,0.00021427096,0.15182473,0.00035696922,0.00021470418
A/RES/59/15A,0.0002630013,0.00016490176,0.00016059568,0.95488,0.0002160791,0.00010582461,0.01856069,0.00019336354,0.014212264,0.00015982067,0.00017203859,0.006416481,0.00028674747,0.004208219
A/RES/53/125,0.13191694,0.07152823,9.71564e-05,0.000105222054,0.00013071462,6.402118e-05,0.017397063,0.5433913,0.00013310097,0.150157,0.000104078725,0.027797783,0.05554784,0.0016295312
A/RES/1837(XVII),0.00014537004,0.039165456,0.15547332,0.048163425,0.008707706,5.844564e-05,0.11156331,0.022303829,0.000121508354,8.826699e-05,0.008953795,0.48334166,0.12181871,9.520646e-05
A/RES/2262(XXII),0.000115126226,7.213168e-05,0.018594224,7.607881e-05,0.023298118,0.16560625,0.021148445,0.0017744397,9.6224554e-05,6.990872e-05,0.76865846,0.00028966257,0.00012547846,7.540669e-05
A/RES/60/70,0.00012575867,7.885651e-05,0.9870138,8.317243e-05,0.00010332057,5.0605726e-05,0.0102259945,9.24651e-05,0.00010519481,7.6426906e-05,8.226934e-05,0.0003193138,0.001560375,8.243578e-05
A/RES/54/157,0.66009086,0.01038514,0.00011577236,0.00012538367,0.0099169,7.62882e-05,0.052615136,0.00013940029,0.049792726,0.00011521356,0.00012402165,0.08820213,0.0002066089,0.12809446
A/RES/54/274,0.00034073758,0.00021365358,0.00020807484,0.9812477,0.00027992914,0.014646934,0.00064042164,0.00025052877,0.0002850169,0.0002070705,0.00022290052,0.00086231355,0.00037133714,0.00022335046
A/RES/51/199A,0.04156918,0.00034716955,0.13302106,0.10285162,0.00045491182,0.00022279337,0.03852995,0.588585,0.0004631912,0.00033647282,0.00036219374,0.09228961,0.000603913,0.0003629264
A/RES/2961(XXVII)[A],0.00021948662,0.00013755313,0.00013396157,0.2736675,0.3990226,8.827379e-05,0.116780356,0.00016129794,0.025811518,0.0001333145,0.00014350751,0.12886575,0.054691114,0.00014379567
A/RES/2558(XXIV),0.00040190044,0.00025195882,0.0002453786,0.00026574943,0.0003301616,0.44952303,0.20080395,0.00029544195,0.038533114,0.0002441943,0.30737177,0.0010321854,0.00043776727,0.00026339272
A/RES/54/18B,0.00020152869,0.00012633878,0.00012303985,0.97683275,0.00016555145,8.1077174e-05,0.00038170957,0.00014814404,0.0025806264,0.0001224458,0.00013180722,0.018753419,0.00021951835,0.00013207269
A/RES/73/209,0.0010748586,0.0006736524,0.0006560568,0.0007105154,0.0008826949,0.00043230952,0.41958207,0.03577366,0.0008986822,0.00065289007,0.0007027984,0.0691089,0.13831998,0.33053094
A/RES/2882(XXVI)[A],0.00026818406,0.00016789701,0.00016351267,0.52582365,0.254946,0.000107746804,0.06781434,0.0001968739,0.0077895243,0.00016272381,0.00017516279,0.14191705,0.000291802,0.00017551698
A/RES/1345(XIII),0.0004075314,0.0002554689,0.00024879735,0.005477548,0.07867202,0.0815592,0.5434805,0.0002995619,0.06645216,0.00024759612,0.16166255,0.060526133,0.00044382043,0.00026706464
A/RES/53/89,0.00031134012,0.00019516709,0.00019007086,0.00020584914,0.018827166,0.035297047,0.00058837945,0.5653372,0.00026038082,0.00018915342,0.00020361447,0.2838746,0.09431599,0.00020402516
A/RES/34/88,0.117626555,0.013013267,0.62486166,6.351444e-05,0.00089010247,3.864498e-05,0.08420717,0.03667468,8.034424e-05,5.836325e-05,0.069594726,0.014149674,0.038678326,6.2952364e-05
A/RES/54/160,0.8256054,0.053527918,0.00024714984,0.00026766295,0.00033253804,0.00016285825,0.00075687707,0.00029757054,0.00033860796,0.00024595507,0.012926688,0.08136949,0.0004413642,0.02347996
A/RES/75/134,0.00013790594,8.646486e-05,8.420663e-05,0.030337205,0.008474908,5.548794e-05,0.0002605719,0.0041401205,0.1274948,8.380037e-05,0.016637642,0.6030852,0.024668638,0.18445304
A/RES/2949(XXVII),0.030570835,0.00011795065,0.18580355,0.00012440632,0.15690057,7.569399e-05,0.14614213,0.3328238,0.003406578,0.000114316084,0.14310387,0.00048795927,0.00020502461,0.00012330542
A/RES/74/45,9.7276665e-05,0.0014528702,0.9680051,6.4306936e-05,0.010187378,0.0027078197,0.01511075,7.1495284e-05,8.133872e-05,5.909139e-05,0.0017329259,0.00025990602,0.000106020285,6.373738e-05
A/RES/3258(XXIX),0.00032318896,0.00020265418,0.84828895,0.0002137444,0.07921121,0.0001300513,0.028206425,0.00023763037,0.020193143,0.0001964083,0.021411015,0.00082144095,0.0003522156,0.00021185206
A/RES/38/119,0.16121873,0.03254548,0.00021943005,0.00023764455,0.0002952246,0.00014459342,0.097227186,0.04048085,0.00030062278,0.064453155,0.08911633,0.13993427,0.00039143115,0.37343508
A/RES/33/13[E],9.513507e-05,5.964448e-05,5.8087127e-05,0.7868079,0.07577901,3.827647e-05,0.108717866,0.016796166,7.956926e-05,5.7806672e-05,0.0016105843,0.009733869,0.000103720435,6.235152e-05
A/RES/65/46,0.0006546307,0.00041028135,0.9776885,0.00043273767,0.00053754315,0.0002632958,0.0012220499,0.0004810873,0.00054733903,0.014541625,0.00042803833,0.001650426,0.00071352307,0.00042890102
A/RES/65/230,0.014166926,0.08055067,2.7894055e-05,3.0209625e-05,0.010699137,1.8380768e-05,0.032502413,0.012547198,0.010795719,0.70979893,2.9881514e-05,0.1071262,0.012893619,0.008812839
A/RES/57/287[B],0.00066544494,0.00041712195,0.009085396,0.42011064,0.10499053,0.0002676854,0.0012462275,0.0004891361,0.1352929,0.18176818,0.00043518987,0.14407052,0.0007249644,0.0004360536
A/RES/40/53,0.0036896984,4.3523614e-05,0.0076519707,4.5905752e-05,0.0063667134,0.059398502,0.014812278,0.0150889,5.8072364e-05,4.5636545e-05,0.69671106,0.18661395,0.005652777,0.003820996
A/RES/2653(XXV)[A],0.0004376861,0.00027440107,0.00026723638,0.02416104,0.97077894,0.00017609549,0.000800437,0.00032175973,0.0003660201,0.00026594521,0.00028627674,0.0011007068,0.00047660517,0.0002868538
A/RES/59/191,0.65582705,0.00014425418,0.00014048698,0.00015214916,0.00018905426,9.257391e-05,0.040365145,0.0185076,0.0001924513,0.26921394,0.00015049649,0.014623341,0.00025061786,0.0001508018
A/RES/58/314,0.090965375,0.03599605,0.07335605,0.0002131644,0.05656857,0.00012969755,0.18645783,0.08304187,0.00026963215,0.00019587463,0.00021085027,0.23462136,0.032782875,0.2051908
A/RES/55/208,0.00034692528,0.00021745365,0.0002117742,0.05954032,0.00028493206,0.0001395487,0.026967939,0.00025498605,0.021924881,0.00021075254,0.0002268636,0.65368503,0.23576127,0.00022732254
A/RES/52/28,0.00037163246,0.00023305533,0.00022696973,0.00024580967,0.00030536586,0.0001495617,0.0006966781,0.00027327874,0.00031093584,0.00022587412,0.00024314097,0.11112722,0.039915275,0.84567523
A/RES/66/33,0.00060761,0.00038087807,0.9428176,0.010596158,0.0004990878,0.00024442593,0.04046346,0.00044660963,0.0005081641,0.00036914254,0.00039735896,0.0016090365,0.0006622946,0.00039816552
A/RES/41/7A,0.00046677078,0.00029256826,0.014757364,0.00030858174,0.00038335597,0.00018775393,0.000878993,0.24266022,0.00039030527,0.00028355356,0.34288144,0.37777176,0.018431481,0.00030584808
A/RES/56/218,0.0071901954,0.00025455357,0.12070287,0.00026848604,0.0003335834,0.00016335763,0.075219885,0.00029848886,0.00033962834,0.00024670974,0.1233417,0.47616234,0.19521207,0.00026610654
A/RES/69/120,0.010739092,0.015117691,0.061475106,9.3010276e-05,0.00011555263,5.65913e-05,0.036000784,0.21063466,0.036242682,0.2117361,9.199998e-05,0.0003792099,0.00015341779,0.41716412
A/RES/59/242,0.032014307,0.00012002144,0.000116887306,0.00012658961,0.00015725564,7.702278e-05,0.0003604434,0.00014073556,0.00016012005,0.59139615,0.00012521676,0.0005118348,0.31492382,0.05976954
A/RES/55/110,0.70500743,0.050310943,0.00015618198,0.00016914717,0.00021014326,0.00010291605,0.00048448582,0.000188047,0.00021395384,0.00015542806,0.0034497906,0.18818639,0.051197506,0.00016764927
A/RES/32/213[B],0.007962073,0.0001398606,0.00013620855,0.6624576,0.07160708,8.9754794e-05,0.1047192,0.007351193,0.0258472,0.00013555186,0.00014591374,0.119018756,0.00024340441,0.00014620816
A/RES/36/192,0.0033096878,0.00010885146,0.0049054534,0.007518851,0.00014263537,6.985451e-05,0.01094297,0.00012764118,0.00014521943,0.000105497245,0.000113562346,0.6616566,0.26370698,0.047146235
A/RES/2735(XXV)[B],0.0002613321,0.024023874,0.00015958108,0.13496867,0.27670527,0.00010515594,0.17579985,0.00019213893,0.14997523,0.00015881062,0.00017095155,0.23350005,0.00028487755,0.0036941888
A/RES/50/201,0.48288265,0.040803928,0.00014402236,0.00015597935,0.00019376958,9.490353e-05,0.00043649107,0.00017340743,0.014497384,0.00014332742,0.0001542839,0.45990798,0.00025729404,0.00015459539
A/RES/75/119,0.012262054,0.007678318,7.473045e-05,8.093355e-05,0.00010054912,0.877608,0.00023161841,8.9977875e-05,0.000102379294,7.436977e-05,8.005495e-05,0.00031817748,0.10121864,8.021779e-05
A/RES/71/163,0.00041029888,0.52843386,0.00025046503,0.00027125725,0.0003370034,0.00016504395,0.0007619946,0.00030156245,0.019876093,0.00024925653,0.00026831037,0.25754413,0.19086188,0.00026885263
A/RES/69/46,0.13794985,0.0002645031,0.6933521,0.00027897858,0.00034655904,0.00016974293,0.101318,0.00031015978,0.00035289142,0.019024715,0.00027595024,0.0011313946,0.04494865,0.000276509
A/RES/49/67,0.0006106749,0.00038282157,0.46637434,0.00040378142,0.00050163176,0.00024567355,0.022531334,0.00044890115,0.38828135,0.00037102567,0.00039938866,0.0016121757,0.117436714,0.00040019795
A/RES/2412(XXIII),0.00033528355,0.1164259,0.00020459483,0.00022157648,0.12644073,0.00013481738,0.00063115737,0.00024634018,0.04795119,0.00020360635,0.00021917203,0.49035397,0.11338083,0.10325083
A/RES/76/77,0.01484512,0.00022260704,0.00021679311,0.009575649,0.000291691,0.00014285564,0.045981184,0.870528,0.00029700433,0.00021574665,0.00023223968,0.05683121,0.00038722414,0.00023270858
A/RES/1382(XIV),0.00022185143,0.00013910318,0.00013547101,0.024234464,0.11873331,8.9268586e-05,0.14890791,0.00016311393,0.0001855942,0.00013481703,0.003865427,0.66052735,0.042516865,0.00014541615
A/RES/3471(XXX),0.009921228,0.00011838939,0.57327193,0.00012486958,0.024554744,0.0149818845,0.047886968,0.00013882329,0.00079827895,0.000114741204,0.16749544,0.15300074,0.00020592155,0.0073860465
A/RES/56/204,0.0005594015,0.00035033692,0.00034118956,0.0003695089,0.00045900495,0.048617445,0.0010352689,0.89919674,0.00046734104,0.0003395409,0.00036549947,0.046923555,0.0006089158,0.00036623585
A/RES/351(IV)[A],0.00013175965,8.257328e-05,0.0036915455,0.1395464,0.20184016,5.2990486e-05,0.618234,0.008313651,0.00011016705,8.0028716e-05,8.6146174e-05,0.021098323,0.00014370285,0.0065885833
A/RES/3160(XXVIII),0.00019270438,0.00012079299,0.00011763897,0.00012740404,0.024987224,0.5095048,0.059684016,0.00014164628,0.00016114805,0.000117070915,0.4040078,0.0005016522,0.0002098487,0.00012627502
A/RES/51/200,0.0064150584,0.0040184446,0.003913542,0.004238469,0.73756164,0.002578816,0.012152833,0.004712219,0.005361692,0.0038946425,0.0041923886,0.19977638,0.0069830297,0.00420083
A/RES/61/63,0.0008573793,0.0005375017,0.8781992,0.0005669188,0.00070425513,0.00034493813,0.001623314,0.0006302559,0.053779528,0.00052093924,0.0005607639,0.0022308326,0.058882188,0.00056190154
A/RES/56/173,0.35624537,0.057823014,0.031124953,0.033255327,0.100013316,0.0099594155,0.00015315317,0.24812505,6.784816e-05,0.05823569,0.022823969,0.00021143025,8.842382e-05,0.08187307
A/RES/60/122B,0.00013919968,8.728616e-05,0.016199473,0.83058965,0.00011436958,5.601537e-05,0.0071378257,0.000102352686,0.07314826,0.046916954,9.1064445e-05,0.0026581874,0.022668151,9.12483e-05
A/RES/57/179,0.12242244,0.5744404,0.000112540605,0.005930569,0.0001514243,7.415856e-05,0.007718828,0.00013550208,0.00015417073,0.25698695,0.0001205588,0.031430613,0.00020097841,0.00012080347
A/RES/60/98,0.00047228724,0.0002961016,0.00028837024,0.0003123117,0.00038800994,0.00019002134,0.0008960782,0.04777437,0.7510988,0.00028697788,0.0003089179,0.19686343,0.0005147694,0.00030954185
A/RES/56/149,0.866066,0.04006601,0.00024128004,0.00026130956,0.00032464616,0.00015899123,0.00073591113,0.00029050224,0.00033053404,0.00024011564,0.0140321925,0.07656248,0.00043106615,0.00025899376
A/RES/2326(XXII),0.07747038,0.0032154592,9.8788754e-05,0.00010698926,0.00013291268,0.12527268,0.034537464,0.029042954,0.013182461,9.8311764e-05,0.71613175,0.0004274681,0.00017636773,0.00010604153
A/RES/38/45,0.016847797,9.014447e-05,8.7790424e-05,0.0073464033,0.000118123135,0.92199135,0.010332113,0.00010570302,0.00012026006,8.7366614e-05,0.02856562,0.00038021812,0.009656839,0.004270255
A/RES/38/186,0.00016265034,0.00010194917,0.83364266,0.000107528766,0.0001335807,6.5425156e-05,0.086572014,0.00011954578,0.00013601081,9.880759e-05,0.00010636187,0.054447934,0.00017718118,0.024128322
A/RES/73/204,0.016803004,0.011800271,0.031480506,8.505826e-05,0.00010566414,5.175288e-05,0.037382733,0.22456738,0.014011686,0.22146097,8.413422e-05,0.006486579,0.00014030469,0.43553993
A/RES/75/296,0.0010371292,0.00065018533,0.0006332078,0.6963466,0.0008519392,0.0004172519,0.07446134,0.046273105,0.03726467,0.0006301526,0.00067832315,0.08045367,0.059622742,0.0006796938
A/RES/2376(XXIII),0.019953024,0.00038478774,0.00037474258,0.00040584547,0.6706773,0.0002469353,0.042891975,0.009865251,0.00051332364,0.00037293095,0.20393886,0.049304053,0.00066872383,0.00040225036
A/RES/363(IV),0.024761075,0.00022006028,0.00021431364,0.014400196,0.04647672,0.00014122162,0.7780423,0.00025804256,0.07040499,0.00021327904,0.00022958407,0.00092511444,0.00038277503,0.063330345
A/RES/61/259,0.29357588,0.0022207608,0.0021627694,0.0023423375,0.0029096305,0.0014251595,0.0067345523,0.0026040685,0.0029625362,0.0021523342,0.0023168605,0.45324782,0.22302368,0.0023215686
A/RES/44/175,0.00017679435,0.012938657,0.00010786739,0.035660855,0.012017629,7.107895e-05,0.036649853,0.3131533,0.00014778003,0.0001073464,0.000115553565,0.537437,0.051300447,0.00011578604
A/RES/815(IX),0.00052467163,0.011793835,0.074956216,0.0003468417,0.24192822,0.00021103364,0.13933973,0.19234957,0.00043869455,0.022346016,0.29798886,0.0014234126,0.00057180534,0.015781064
A/RES/73/67,0.007352626,0.026042333,0.29775202,0.008986784,5.8252805e-05,2.8531049e-05,0.00013369373,0.025680864,0.049457334,0.48619196,4.6382735e-05,0.00018611422,0.08684577,0.01123729
A/RES/57/128,0.0004688394,0.00029369612,0.00028602715,0.0003097715,0.0003848348,0.00018847747,0.0008755171,0.9848927,0.0003917842,0.00028464597,0.00030640696,0.0011812678,0.0005100457,0.009625937
A/RES/76/132,0.030741107,0.6867148,6.1927116e-05,0.0030502623,8.333673e-05,4.080681e-05,0.0036982347,0.00360962,8.4836545e-05,0.01920286,6.633919e-05,0.00026233186,0.25231704,6.64735e-05
A/RES/49/106,0.0006964606,0.0004366553,0.0004252528,0.00046055173,0.00057211367,0.0002802205,0.0012944482,0.00051201065,0.0005825548,0.00042320145,0.00045555035,0.40511072,0.5882938,0.00045647254
A/RES/38/33,0.00043006858,0.00026937356,0.00026233876,0.1209792,0.11642343,0.00017286759,0.24797858,0.0003158676,0.18390198,0.00026107233,0.00028102944,0.32797417,0.00046845328,0.0002815989
A/RES/464(V),0.0005464893,0.00034228535,0.00033334742,0.22368388,0.6585419,0.00021965944,0.11250534,0.0004013539,0.00045658255,0.00033173754,0.00035709664,0.0013282172,0.00059425563,0.00035782467
A/RES/55/238,0.0001541252,9.65261e-05,0.014732921,0.563014,0.0062045087,6.194409e-05,0.16595584,0.000113185335,0.08713938,9.3551076e-05,0.00010070195,0.15101837,0.011214103,0.00010090739
A/RES/45/154,0.27583888,0.00010848023,0.00010564709,0.00011441759,0.003849614,6.961611e-05,0.07763334,0.21903801,0.00014472762,0.00010513701,0.00011317405,0.33557034,0.08719524,0.00011340304
A/RES/57/60,0.0013268823,0.15599297,0.586777,0.00087720057,0.0010896953,0.0005337303,0.0024626544,0.0009752191,0.0011096124,0.03376319,0.0008676793,0.21190913,0.0014456541,0.0008694332
A/RES/32/86,0.00035089598,0.00021999139,0.52461123,0.0002320332,0.17141224,0.028873997,0.10820264,0.00025796448,0.00029349132,0.00021321274,0.00022951425,0.0793286,0.00038222727,0.085391894
A/RES/55/225A,0.0002951924,0.00018502431,0.00018019175,0.700724,0.00024244732,0.0072729555,0.07769356,0.1024671,0.047357515,0.03964632,0.00019303062,0.00075525773,0.00032175425,0.022665607
A/RES/62/189,0.003090345,9.064426e-05,8.827727e-05,9.560486e-05,0.012314706,5.817021e-05,0.00027215196,0.00010628634,0.0038809679,8.785169e-05,9.456713e-05,0.30775216,0.66666716,0.0054010567
A/RES/38/220,0.00038490584,0.00024134738,0.00023504448,0.0002545559,0.00031635878,0.00015488284,0.0007127597,0.35525876,0.00032195487,0.00023390989,0.0059020105,0.6083295,0.02740176,0.00025229945
A/RES/60/207,0.026818497,0.00010511792,0.00010237296,0.000110870824,0.00013772957,6.745855e-05,0.00031609298,0.00012325958,0.00014023732,0.6204299,0.00010966796,0.0005278823,0.29155123,0.059459664
A/RES/64/1,0.0003296573,0.00020666447,0.00020126785,0.00021797541,0.008941673,0.00013262536,0.025685608,0.00024232786,0.00027573586,0.0594628,0.0002156118,0.48635378,0.41751823,0.00021604373
A/RES/70/61,0.0005130956,0.00032164538,0.6197683,0.00033924897,0.010344468,0.0002064137,0.00095273263,0.00037715415,0.16743845,0.00031173485,0.00033556414,0.19819549,0.00055944687,0.00033624188
A/RES/76/121,0.06972972,0.0073434985,0.08294146,0.007540707,8.632225e-05,4.2276126e-05,0.059219997,0.007561044,8.7892724e-05,0.5210696,6.872856e-05,0.061919056,0.000114515664,0.18227515
A/RES/67/96,0.00024891732,0.00015594899,0.031472363,0.00016448478,0.0002043502,0.00010007879,0.4260225,0.00018286546,0.06853301,0.121398024,0.03526807,0.31581518,0.00027119135,0.00016302677
A/RES/42/137,0.27066496,9.002447e-05,8.7673674e-05,9.495176e-05,0.00011797083,5.777253e-05,0.0590941,0.47309834,0.000120100485,0.011437059,0.10139495,0.06969346,0.00015661132,0.013892014
A/RES/2437(XXIII),0.1936273,0.25306737,0.006842074,0.005302339,0.00012454683,6.0998784e-05,0.07134032,0.000111461515,0.00012681069,0.0081574675,0.1355729,0.25619048,0.06937655,9.936583e-05
A/RES/34/211,0.019440912,0.00021013488,0.0002046481,0.005749068,0.014157191,0.00013485264,0.0675471,0.00024640033,0.00028032906,0.00020365979,0.0002192296,0.6507911,0.24059567,0.0002196714
A/RES/454(V),0.00015041938,9.4333576e-05,9.187044e-05,0.3118196,0.23702833,6.0537932e-05,0.39181873,0.00011061657,0.050534774,9.142705e-05,9.8415905e-05,0.00038179065,0.00016394613,0.007555176
A/RES/61/43,0.004314767,0.0027048313,0.0026342156,0.0028529062,0.0035438545,0.05890325,0.008145407,0.0031715687,0.0036082217,0.0026214893,0.0028218778,0.2570821,0.004701273,0.64289427
A/RES/45/185,0.00018878201,0.19486715,0.00011523276,0.013532896,0.00015505683,7.593254e-05,0.023225859,0.015840946,0.035339374,0.07472507,0.00012344385,0.30870223,0.319419,0.0136890495
A/RES/37/187,0.44507578,0.08388881,0.00020459211,0.00022157446,0.0002752563,0.00013481577,0.11897489,0.040141735,0.06690358,0.00020360432,0.00021916951,0.24317148,0.0003650785,0.00021961286
A/RES/74/182,0.007689136,5.5031098e-05,5.3593838e-05,5.8042893e-05,0.011367574,3.5315643e-05,0.119135045,6.453227e-05,0.13362172,0.053499915,0.0061817965,0.34506464,0.14592294,0.17725071
A/RES/31/142,0.07648122,0.00010259851,0.074774124,0.00010821482,0.07499009,0.17128554,0.12761274,0.000120308316,0.00836472,0.01323249,0.41854155,0.008933288,0.018897166,0.0065559195
A/RES/73/30,0.00021382592,0.00013404913,0.51716447,0.00014138538,0.00017563527,8.602521e-05,0.0086872,0.00015718145,0.46317747,0.00012991903,0.00013984992,0.009419915,0.00023291068,0.00014013328
A/RES/68/65,0.00027147905,0.00017023062,0.9881481,0.00017954664,0.00022304378,0.00010924463,0.00052122626,0.008656047,0.00022708795,0.00016498528,0.0001775976,0.00067771506,0.00029576704,0.00017795728
A/RES/460(V),0.0006266089,0.0003929724,0.0003827116,0.121801004,0.5991508,0.00025218818,0.19555113,0.00046078715,0.06123068,0.00038086434,0.016997898,0.0016784909,0.0006830439,0.00041080714
A/RES/2888(XXVI),0.00034359843,0.0002154996,0.00020987201,0.2311215,0.4888033,0.0001382956,0.27670896,0.00025268568,0.00028750283,0.00020885901,0.00022482449,0.00088535185,0.00037450652,0.00022527938
A/RES/3530(XXX),0.00035093538,0.00021997813,0.00021423436,0.00023202003,0.006773038,0.029254511,0.16750133,0.00025794387,0.19737475,0.00021319975,0.28201044,0.26657116,0.0003821568,0.04864429
A/RES/40/128,0.1045759,0.019618088,0.00020989936,0.00022732327,0.014683503,0.00013831309,0.029382793,0.023327189,0.00028753243,0.100705214,0.008184198,0.07868321,0.00037475204,0.619602
A/RES/2017(XX),0.20283474,0.3663051,0.0001289223,0.00013962486,0.007821041,8.49533e-05,0.3318796,0.02401468,0.00017660316,0.00012829997,0.009978641,0.056139283,0.00023006707,0.00013838834
A/RES/66/249,0.0006331727,0.0003970577,0.00038669058,0.64721125,0.012306734,0.00025480968,0.33434793,0.000465593,0.0005296718,0.00038482383,0.00041424076,0.0015630673,0.00068988424,0.0004150793
A/RES/1771(XVII),0.0004147949,0.0002598801,0.018461024,0.00027410462,0.21988931,0.00016677618,0.18525195,0.00030472927,0.20532553,0.00025187174,0.08845192,0.28022483,0.00045154957,0.00027167483
A/RES/60/281,0.00083960354,0.0005261014,0.0005123638,0.83369905,0.0006893925,0.00033762204,0.080604956,0.020265823,0.00070186966,0.03067593,0.00054887077,0.02913371,0.0009146695,0.00054997596
A/RES/66/47,0.00015201556,0.0026806798,0.25380766,0.00010053168,0.00012495831,6.116781e-05,0.00029406598,0.000111765294,0.013024298,0.38552332,9.944022e-05,0.3064407,0.03747976,9.964114e-05
